Time stamp,Water level in tunnel L2,Water volume in tunnel V,Sum of pumped flow to WWTP F2,Inflow to tunnel F1,Pump flow 1.1,Pump flow 1.2,Pump flow 1.3,Pump flow 1.4,Pump flow 2.1,Pump flow 2.2,Pump flow 2.3,Pump flow 2.4,Pump efficiency 1.1,Pump efficiency 1.2,Pump efficiency 1.3,Pump efficiency 1.4,Pump efficiency 2.1,Pump efficiency 2.2,Pump efficiency 2.3,Pump efficiency 2.4,Pump frequency 1.1,Pump frequency 1.2,Pump frequency 1.3,Pump frequency 1.4,Pump frequency 2.1,Pump frequency 2.2,Pump frequency 2.3,Pump frequency 2.4,Electricity price 1: high,Electricity price 2: normal
16.11.2024 4.30.00,1.929425359,6195.70752,4558.210938,760.4785156,1562.344604,0,0,2997.829346,0,0,0,0,189.7998962,0,0,391.2616577,0,0,0,0,49.55749893,0,0,49.40833282,0,0,0,0,0.241,0.297
16.11.2024 4.45.00,1.875165462,5786.818848,4533.971191,724.604126,1551.567749,0,0,2982.214111,0,0,0,0,189.0033722,0,0,390.0177917,0,0,0,0,49.55749893,0,0,49.41020584,0,0,0,0,0.241,0.297
16.11.2024 5.00.00,1.81397891,5347.379395,4505.243652,686.87146,1538.025635,0,0,2967.115723,0,0,0,0,189.1977081,0,0,390.4033203,0,0,0,0,49.55745697,0,0,49.41184235,0,0,0,0,0.565,0.351
16.11.2024 5.15.00,1.744238615,4864.499023,4428.66748,624.286499,1509.211914,0,0,2920.727051,0,0,0,0,188.2240143,0,0,389.3623962,0,0,0,0,49.5566864,0,0,49.40914917,0,0,0,0,0.565,0.351
16.11.2024 5.30.00,1.668693662,4369.811523,4357.858398,594.7770996,1487.932251,0,0,2871.04834,0,0,0,0,187.1472931,0,0,389.0825806,0,0,0,0,49.55564117,0,0,49.40484238,0,0,0,0,0.565,0.351
16.11.2024 5.45.00,1.572221518,3819.267822,4579.666016,594.3728027,868.7720337,0,0,1688.213501,648.0508423,0,1405.041504,0,103.9656219,0,0,193.8083344,75.93611145,0,170.6388855,0,27.80832291,0,0,25.81670952,20.18991661,0,23.03706932,0,0.565,0.351
16.11.2024 6.00.00,1.467526674,3206.538818,4732.64209,570.4315186,1550.172607,0,0,3186.964355,0,0,0,0,187.1398621,0,0,384.402771,0,0,0,0,49.52556992,0,0,49.39220047,0,0,0,0,3.932,0.443
16.11.2024 6.15.00,1.354713798,2632.67041,4372.801758,519.3320313,1465.014282,0,0,2909.023438,0,0,0,0,186.6451569,0,0,396.2177734,0,0,0,0,49.52619553,0,0,49.39076233,0,0,0,0,3.932,0.443
16.11.2024 6.30.00,1.263498545,2215.493652,3691.631836,505.7312012,1246.039307,0,0,2447.361328,0,0,0,0,179.6476135,0,0,387.9783325,0,0,0,0,49.52682114,0,0,49.38410187,0,0,0,0,3.932,0.443
16.11.2024 6.45.00,1.19160223,1928.695679,3406.199463,564.7518921,1169.51123,0,0,2238.147217,0,0,0,0,180.2213287,0,0,382.5466614,0,0,0,0,49.53755188,0,0,49.38953018,0,0,0,0,3.932,0.443
16.11.2024 7.00.00,1.124960542,1666.296753,3203.326416,538.4326782,1155.970215,0,0,2049.08374,0,0,0,0,182.0325623,0,0,366.6627808,0,0,0,0,49.62042236,0,0,49.46089554,0,0,0,0,6.206,0.614
16.11.2024 7.15.00,1.052089572,1408.067993,3127.685791,523.692688,1129.180298,0,0,1997.457031,0,0,0,0,181.5288849,0,0,363.7353821,0,0,0,0,49.64681625,0,0,49.54964828,0,0,0,0,6.206,0.614
16.11.2024 7.30.00,0.955476105,1175.341187,3078.852539,536.9863281,1119.014282,0,0,1961.831299,0,0,0,0,182.3216705,0,0,365.1590881,0,0,0,0,49.73820877,0,0,49.6724968,0,0,0,0,6.206,0.614
16.11.2024 7.45.00,0.804478288,953.5025635,3020.959717,533.4013062,1134.115234,0,0,1888.860718,0,0,0,0,184.0844421,0,0,357.3150024,0,0,0,0,49.76504135,0,0,49.66933823,0,0,0,0,6.206,0.614
16.11.2024 8.00.00,0.696584344,754.6140137,1981.244263,296.4225159,1055.130127,0,0,928.5032959,0,0,0,0,186.2045898,0,0,231.3999939,0,0,0,0,49.75527573,0,0,36.12181854,0,0,0,0,28.519,0.748
16.11.2024 8.15.00,0.96772325,1080.852417,1136.417969,610.3428955,1133.78894,0,0,0,0,0,0,0,187.3554993,0,0,0,0,0,0,0,49.75583267,0,0,0,0,0,0,0,28.519,0.748
16.11.2024 8.30.00,1.12132287,1492.526367,1183.216187,707.4779968,1179.150269,0,0,0,0,0,0,0,186.3621368,0,0,0,0,0,0,0,49.75958252,0,0,0,0,0,0,0,28.519,0.748
16.11.2024 8.45.00,1.221319079,1902.208496,1204.042969,710.6928711,1196.992798,0,0,0,0,0,0,0,186.8657684,0,0,0,0,0,0,0,49.76333618,0,0,0,0,0,0,0,28.519,0.748
16.11.2024 9.00.00,1.298825026,2311.890625,1210.923218,712.4129333,1201.262329,0,0,0,0,0,0,0,186.6142426,0,0,0,0,0,0,0,49.76887512,0,0,0,0,0,0,0,40.289,0.954
16.11.2024 9.15.00,1.359745979,2654.570557,1159.20459,632.4810791,725.506897,0,0,0,456.587616,0,0,0,94.54611206,0,0,0.029444445,53.46333313,0,0,0,26.77464676,0,0,0.037083335,15.63927746,0,0,0,40.289,0.954
16.11.2024 9.30.00,1.397040129,2837.32373,1609.642944,585.1639099,173.193634,0,0,1018.63855,417.4659729,0,0,0,23.99428558,0,0,168.0766602,48.03333282,0,0,0,6.72953558,0,0,23.10170746,14.05929184,0,0,0,40.289,0.954
16.11.2024 9.45.00,1.34442687,2586.418457,4011.542236,751.9802856,1487.991455,0,0,2523.787598,0,0,0,0,182.0847626,0,0,361.1218567,0,0,0,0,49.31308746,0,0,48.79106903,0,0,0,0,40.289,0.954
16.11.2024 10.00.00,1.22458005,2043.861328,4029.21167,464.7457886,1487.253662,0,0,2544.521729,0,0,0,0,184.5039368,0,0,365.3517456,0,0,0,0,49.43896103,0,0,48.88175583,0,0,0,0,40.298,5.497
16.11.2024 10.15.00,1.054472923,1419.009888,3908.183838,352.194519,1438.648438,0,0,2471.304199,0,0,0,0,184.5336761,0,0,365.9858398,0,0,0,0,49.45161057,0,0,48.91243744,0,0,0,0,40.298,5.497
16.11.2024 10.30.00,0.751248002,782.0670776,3758.083008,302.5779419,1361.364014,0,0,2395.405273,0,0,0,0,182.7799988,0,0,364.3155518,0,0,0,0,49.50453186,0,0,49.02685928,0,0,0,0,40.298,5.497
16.11.2024 10.45.00,0.083214991,404.4057617,3233.026611,430.5953369,1016.761536,0,0,2217.707031,0,0,0,0,155.3488922,0,0,358.8016663,0,0,0,0,43.28938675,0,0,49.24831009,0,0,0,0,40.298,5.497
16.11.2024 11.00.00,0.013958568,430.7457886,2235.718262,585.2695923,0,0,0,2232.322021,0,0,0,0,0,0,0,363.6383362,0,0,0,0,0,0,0,49.27661133,0,0,0,0,43.567,2.668
16.11.2024 11.15.00,0.481100142,506.4449768,2301.296875,651.023407,0,0,0,2300.789063,0,0,0,0,0,0,0,376.8760986,0,0,0,0,0,0,0,49.27786255,0,0,0,0,43.567,2.668
16.11.2024 11.30.00,0.833832979,841.5805664,2324.882568,916.3562317,0,0,0,2317.578857,0,0,0,0,0,0,0,378.1322327,0,0,0,0,0,0,0,49.27910995,0,0,0,0,43.567,2.668
16.11.2024 11.45.00,1.081302404,1508.122803,2278.380859,1236.137451,0,0,0,2277.275879,0,0,0,0,0,0,0,373.4194336,0,0,0,0,0,0,0,49.28067398,0,0,0,0,43.567,2.668
16.11.2024 12.00.00,1.240694284,2116.082031,2274.388916,1176.556458,0,0,0,2269.702393,0,0,0,0,0,0,0,370.8666687,0,0,0,0,0,0,0,49.28291702,0,0,0,0,44.638,1.194
16.11.2024 12.15.00,1.361795783,2660.974854,2278.897217,1114.617126,0,0,0,2275.294922,0,0,0,0,0,0,0,368.7183228,0,0,0,0,0,0,0,49.28518295,0,0,0,0,44.638,1.194
16.11.2024 12.30.00,1.454460025,3144.49585,2590.955811,1131.259949,0,0,0,1203.335205,0,0,1388.443726,0,0,0,0,194.6305542,0,0,152.8877716,0,0,0,0,26.012537,0,0,21.55861282,0,44.638,1.194
16.11.2024 12.45.00,1.507605553,3417.665283,3247.046631,1084.931091,0,0,0,0,0,0,3250.980957,0,0,0,0,0,0,0,351.4472351,0,0,0,0,0,0,0,48.86788177,0,44.638,1.194
16.11.2024 13.00.00,1.561704993,3720.958496,3243.502441,1114.168823,0,0,0,0,0,0,3244.21167,0,0,0,0,0,0,0,353.5944519,0,0,0,0,0,0,0,48.87100601,0,40.298,1.058
16.11.2024 13.15.00,1.620541096,4080.771729,3252.622314,1172.968811,0,0,0,0,0,0,3252.113037,0,0,0,0,0,0,0,354.5152893,0,0,0,0,0,0,0,48.87413025,0,40.298,1.058
16.11.2024 13.30.00,1.683748484,4479.388672,3262.125244,1214.148254,0,0,0,0,0,0,3254.117676,0,0,0,0,0,0,0,354.9552917,0,0,0,0,0,0,0,48.87652969,0,40.298,1.058
16.11.2024 13.45.00,1.750107646,4907.257324,3260.805664,1243.070068,0,0,0,0,0,0,3257.192871,0,0,0,0,0,0,0,355.6347351,0,0,0,0,0,0,0,48.87288666,0,40.298,1.058
16.11.2024 14.00.00,1.820596457,5407.452637,3257.780273,1314.640381,0,0,0,0,0,0,3257.225098,0,0,0,0,0,0,0,355.6007996,0,0,0,0,0,0,0,48.86788559,0,39.055,1.034
16.11.2024 14.15.00,1.842921734,5522.169922,5321.635742,1445.126221,0,0,0,2052.148438,0,0,3257.163818,0,0,0,0,249.2809448,0,0,355.4904785,0,0,0,0,32.87195206,0,0,48.86288834,0,39.055,1.034
16.11.2024 14.30.00,1.791690469,5171.390137,6338.447266,1233.832031,0,0,0,3111.564697,0,0,3229.768311,0,0,0,0,371.4407349,0,0,356.6100769,0,0,0,0,48.86965179,0,0,48.85956573,0,39.055,1.034
16.11.2024 14.45.00,1.734101534,4807.261719,6305.988281,1212.368652,0,0,0,3105.132568,0,0,3200.954346,0,0,0,0,372.2955627,0,0,358.3427734,0,0,0,0,48.87590408,0,0,48.8702507,0,39.055,1.034
16.11.2024 15.00.00,1.698473096,4539.373047,5214.911621,1035.839233,324.3144836,0,0,3082.713623,0,0,1824.644653,0,38.03594208,0,0,372.9655457,0,0,205.7444458,0,10.51634502,0,0,48.88215256,0,0,27.97086143,0,37.909,1.254
16.11.2024 15.15.00,1.678417802,4436.355957,6126.85791,1428.697388,29.56890678,0,0,3011.536377,0,0,3092.173584,0,3.026837587,0,0,374.5294495,0,0,340.9838867,0,0.823129356,0,0,48.88829422,0,0,47.18088531,0,37.909,1.254
16.11.2024 15.30.00,1.637598753,4184.248047,6172.102539,1290.917725,0,0,0,3008.729736,0,0,3164.136475,0,0,0,0,377.9616699,0,0,361.1583252,0,0.000960648,0,0,48.9794693,0,0,48.8779335,0,37.909,1.254
16.11.2024 15.45.00,1.614714622,4022.918213,5232.791016,1146.86792,866.1227417,0,0,3011.208496,0,0,1367.806763,0,102.0708084,0,0,387.3072205,0,0,154.4450073,0,27.79526329,0,0,49.22758865,0,0,21.04119492,0,37.909,1.254
16.11.2024 16.00.00,1.665084004,4343.841309,4524.086426,1451.944702,1595.125366,0,0,2925.87085,0,0,0,0,185.4000549,0,0,389.3411255,0,0,0,0,49.41340637,0,0,49.17138672,0,0,0,0,39.341,3.104
16.11.2024 16.15.00,1.709528685,4636.916016,4529.123047,1425.355469,1602.859497,0,0,2924.01709,0,0,0,0,186.6556549,0,0,392.1016541,0,0,0,0,49.44556046,0,0,49.21635437,0,0,0,0,39.341,3.104
16.11.2024 16.30.00,1.750446916,4904.674805,4492.405273,1390.860107,1601.966431,0,0,2887.997314,0,0,0,0,187.2595825,0,0,391.5722351,0,0,0,0,49.44618607,0,0,49.21947861,0,0,0,0,39.341,3.104
16.11.2024 16.45.00,1.787460923,5155.480469,4477.938477,1370.290283,1606.536011,0,0,2872.169434,0,0,0,0,188.4221344,0,0,390.036377,0,0,0,0,49.44681168,0,0,49.22260284,0,0,0,0,39.341,3.104
16.11.2024 17.00.00,1.819496632,5385.92627,4467.061035,1347.21106,1593.78418,0,0,2872.902344,0,0,0,0,188.3022766,0,0,389.2808228,0,0,0,0,49.44745255,0,0,49.22341537,0,0,0,0,37.814,2.976
16.11.2024 17.15.00,1.846682668,5584.409668,4490.202148,1321.033936,1592.406616,0,0,2898.539307,0,0,0,0,188.6652985,0,0,390.6444397,0,0,0,0,49.44824219,0,0,49.21825409,0,0,0,0,37.814,2.976
16.11.2024 17.30.00,1.871189952,5759.382813,4488.661133,1297.138428,1590.854492,0,0,2896.580078,0,0,0,0,188.405304,0,0,391.0038757,0,0,0,0,49.44906616,0,0,49.21278763,0,0,0,0,37.814,2.976
16.11.2024 17.45.00,1.881874919,5869.51123,4612.114258,1263.156982,1035.397461,0,0,1368.031128,561.1036377,0,1671.298706,0,120.4311142,0,0,180.0722198,64.43136597,0,179.2683411,0,31.62722397,0,0,23.23747063,17.08692169,0,25.44402695,0,37.814,2.976
16.11.2024 18.00.00,1.890063167,5912.70459,4898.887695,1267.915283,0,0,0,0,1657.331177,0,3243.061768,0,0,0,0,0,187.1591949,0,355.6977844,0,0,0,0,0,49.31551361,0,48.87605667,0,37.814,6.621
16.11.2024 18.15.00,1.898787498,5955.828125,4843.48291,1253.994263,0,0,0,0,1655.434937,0,3190.912109,0,0,0,0,0,189.1324615,0,362.9752808,0,0,0,0,0,49.31613922,0,48.92758179,0,37.814,6.621
16.11.2024 18.30.00,1.902462125,5998.95166,4861.173828,1258.416992,0,0,0,0,1655.950928,0,3207.262695,0,0,0,0,0,189.8330078,0,366.2130432,0,0,0,0,0,49.31676483,0,48.99845886,0,37.814,6.621
16.11.2024 18.45.00,1.906108737,6049.075684,4854.106934,1263.650757,0,0,0,0,1655.499146,0,3197.5979,0,0,0,0,0,190.6611938,0,367.625,0,0,0,0,0,49.31745529,0,48.99658203,0,37.814,6.621
16.11.2024 19.00.00,1.911449671,6107.174316,4823.952148,1264.08667,0,0,0,0,1652.001953,0,3171.567139,0,0,0,0,0,190.7807465,0,368.5,0,0,0,0,0,49.31904221,0,48.99470901,0,37.148,5.463
16.11.2024 19.15.00,1.919061422,6165.28125,4788.683105,1255.27771,0,0,0,0,1646.283447,0,3142.906494,0,0,0,0,0,190.9558716,0,369.348877,0,0,0,0,0,49.32091904,0,48.99273682,0,37.148,5.463
16.11.2024 19.30.00,1.931212425,6223.571777,4784.761719,1254.480957,0,0,0,0,1644.93689,0,3138.503662,0,0,0,0,0,191.0439453,0,369.2755432,0,0,0,0,0,49.32279205,0,48.98941803,0,37.148,5.463
16.11.2024 19.45.00,1.94312036,6296.770508,4769.603516,1265.599609,0,0,0,0,1643.386963,0,3126.751465,0,0,0,0,0,191.3477783,0,369.5838928,0,0,0,0,0,49.32444,0,48.98566818,0,37.148,5.463
16.11.2024 20.00.00,1.953722596,6379.426758,4749.101074,1269.931519,0,0,0,0,1639.297852,0,3111.749023,0,0,0,0,0,191.2235413,0,370.4238892,0,0,0,0,0,49.32294464,0,48.98191833,0,35.857,1.639
16.11.2024 20.15.00,1.963257074,6459.719727,4744.241699,1266.353394,0,0,0,0,1639.395386,0,3106.967041,0,0,0,0,0,191.4836731,0,371.3244324,0,0,0,0,0,49.32044601,0,48.9783287,0,35.857,1.639
16.11.2024 20.30.00,1.970036983,6523.762695,4744.317871,1250.122437,0,0,0,0,1641.897461,0,3102.44751,0,0,0,0,0,191.8300018,0,371.3720703,0,0,0,0,0,49.31794357,0,48.97698593,0,35.857,1.639
16.11.2024 20.45.00,1.977493763,6584.719727,4721.614746,1241.360718,0,0,0,0,1636.125977,0,3087.745117,0,0,0,0,0,191.3393707,0,371.0766296,0,0,0,0,0,49.31573486,0,48.97636032,0,35.857,1.639
16.11.2024 21.00.00,1.98578918,6645.676758,4709.689453,1238.379395,0,0,0,0,1634.836304,0,3076.414307,0,0,0,0,0,191.3908386,0,370.38797,0,0,0,0,0,49.31756973,0,48.97573471,0,28.52,0.532
16.11.2024 21.15.00,1.993479252,6709.575684,4711.513184,1241.777222,0,0,0,0,1627.072021,0,3084.114746,0,0,0,0,0,191.6282959,0,371.3027649,0,0,0,0,0,49.32069397,0,48.97530365,0,28.52,0.532
16.11.2024 21.30.00,2.002384424,6779.541504,4702.763672,1245.656738,0,0,0,0,1628.885986,0,3077.883789,0,0,0,0,0,192.2253113,0,371.438324,0,0,0,0,0,49.32381821,0,48.97756958,0,28.52,0.532
16.11.2024 21.45.00,2.009731293,6849.691406,4707.357422,1246.989258,0,0,0,0,1628.368652,0,3080.465576,0,0,0,0,0,192.0314331,0,371.1455688,0,0,0,0,0,49.32678223,0,48.98069382,0,28.52,0.532
16.11.2024 22.00.00,2.021891594,6933.82373,4702.567383,1259.77417,0,0,0,0,1627.599365,0,3074.555908,0,0,0,0,0,192.1856689,0,370.8258362,0,0,0,0,0,49.32749939,0,48.98381805,0,29.733,0.478
16.11.2024 22.15.00,2.037765265,7061.688477,4702.430664,1303.472412,0,0,0,0,1628.359131,0,3077.420654,0,0,0,0,0,192.1657715,0,371.0436096,0,0,0,0,0,49.32749939,0,48.98678207,0,29.733,0.478
16.11.2024 22.30.00,2.056132078,7208.124023,4707.841797,1323.395996,0,0,0,0,1629.633301,0,3080.445557,0,0,0,0,0,191.8001709,0,371.0777893,0,0,0,0,0,49.32749939,0,48.98749924,0,29.733,0.478
16.11.2024 22.45.00,2.076410055,7369.266113,4707.812012,1338.095093,0,0,0,0,1627.447998,0,3082.574951,0,0,0,0,0,191.9877014,0,370.8299866,0,0,0,0,0,49.32736969,0,48.98749924,0,29.733,0.478
16.11.2024 23.00.00,2.093686581,7522.413574,4707.008789,1329.899658,0,0,0,0,1623.802124,0,3081.716064,0,0,0,0,0,191.8784027,0,371.2190247,0,0,0,0,0,49.32544327,0,48.98749924,0,18.589,0.439
16.11.2024 23.15.00,2.110416412,7655.715332,4717.826172,1312.758301,0,0,0,0,1629.290894,0,3087.636963,0,0,0,0,0,191.9948425,0,370.2454224,0,0,0,0,0,49.32294464,0,48.98740005,0,18.589,0.439
16.11.2024 23.30.00,2.123937845,7776.641602,4724.250977,1301.989014,0,0,0,0,1632.143311,0,3087.834473,0,0,0,0,0,192.1993866,0,371.0919495,0,0,0,0,0,49.32044601,0,48.9859581,0,18.589,0.439
16.11.2024 23.45.00,2.134571075,7867.660156,4718.827637,1270.725464,0,0,0,0,1626.355469,0,3090.35498,0,0,0,0,0,191.7059326,0,371.5958252,0,0,0,0,0,49.31807709,0,48.98408127,0,18.589,0.439
17.11.2024 0.00.00,2.143843651,7951.107422,4716.867676,1262.664185,0,0,0,0,1623.085938,0,3095.297607,0,0,0,0,0,192.0891266,0,371.3577881,0,0,0,0,0,49.31750107,0,48.98220825,0,4.695,0.402
17.11.2024 0.15.00,2.152205706,8012.73291,4711.182129,1239.421021,0,0,0,0,1618.987183,0,3092.152588,0,0,0,0,0,191.6630096,0,370.3900146,0,0,0,0,0,49.31750107,0,48.98036575,0,4.695,0.402
17.11.2024 0.30.00,2.156867266,8023.948242,4723.171875,1192.008301,0,0,0,0,1625.384888,0,3097.291504,0,0,0,0,0,192.2559357,0,371.2055664,0,0,0,0,0,49.31750107,0,48.97897339,0,4.695,0.402
17.11.2024 0.45.00,2.158201933,8033.142578,4726.572754,1190.837524,0,0,0,0,1624.475708,0,3103.058838,0,0,0,0,0,192.1560516,0,371.5094604,0,0,0,0,0,49.3175354,0,48.97772217,0,4.695,0.402
17.11.2024 1.00.00,2.156023502,8042.336914,4720.39209,1189.292358,0,0,0,0,1623.31189,0,3097.397949,0,0,0,0,0,191.7597656,0,371.1688843,0,0,0,0,0,49.31801605,0,48.97647095,0,6.205,0.417
17.11.2024 1.15.00,2.152563095,8026.166016,4721.612793,1164.2323,0,0,0,0,1627.434814,0,3092.282471,0,0,0,0,0,191.8891907,0,371.1855469,0,0,0,0,0,49.31863785,0,48.97541428,0,6.205,0.417
17.11.2024 1.30.00,2.145897865,7951.401855,4722.029785,1105.743286,0,0,0,0,1629.18457,0,3093.872314,0,0,0,0,0,192.2822266,0,372.0188904,0,0,0,0,0,49.31926346,0,48.9770546,0,6.205,0.417
17.11.2024 1.45.00,2.136679888,7874.288086,4728.483398,1105.00708,0,0,0,0,1630.694336,0,3099.25,0,0,0,0,0,191.9671478,0,371.8146362,0,0,0,0,0,49.31978989,0,48.97955322,0,6.205,0.417
17.11.2024 2.00.00,2.125473261,7794.800781,4720.196289,1100.561768,0,0,0,0,1629.923096,0,3094.183105,0,0,0,0,0,191.7411041,0,371.5692749,0,0,0,0,0,49.31897354,0,48.98205566,0,6.294,0.446
17.11.2024 2.15.00,2.116256952,7712.123047,4720.821289,1097.527588,0,0,0,0,1629.110718,0,3091.995605,0,0,0,0,0,191.7741394,0,371.3638916,0,0,0,0,0,49.31772232,0,48.98458862,0,6.294,0.446
17.11.2024 2.30.00,2.106155872,7628.082031,4706.234375,1092.517578,0,0,0,0,1623.425171,0,3083.928223,0,0,0,0,0,191.2841034,0,371.2510986,0,0,0,0,0,49.3164711,0,48.98757172,0,6.294,0.446
17.11.2024 2.45.00,2.091545582,7499.615723,4703.751465,1047.471558,0,0,0,0,1619.078857,0,3087.256836,0,0,0,0,0,191.4730225,0,371.3056946,0,0,0,0,0,49.31534958,0,48.99069595,0,6.294,0.446
17.11.2024 3.00.00,2.072663069,7329.168457,4703.395508,1005.401611,0,0,0,0,1619.742065,0,3085.275146,0,0,0,0,0,191.4326477,0,371.5090332,0,0,0,0,0,49.31602478,0,48.99382019,0,7.952,0.511
17.11.2024 3.15.00,2.042394638,7094.152344,4697.071289,939.251709,0,0,0,0,1618.672363,0,3080.290039,0,0,0,0,0,191.4572296,0,371.846405,0,0,0,0,0,49.317276,0,48.99658966,0,7.952,0.511
17.11.2024 3.30.00,2.00799346,6814.351074,4685.992676,891.6968994,0,0,0,0,1610.595093,0,3076.273682,0,0,0,0,0,191.1720428,0,370.6880493,0,0,0,0,0,49.31852722,0,48.9944191,0,7.952,0.511
17.11.2024 3.45.00,1.967541099,6499.076172,4663.078613,850.494751,0,0,0,0,1603.465942,0,3059.700928,0,0,0,0,0,190.9840698,0,370.8189697,0,0,0,0,0,49.31971359,0,48.99066544,0,7.952,0.511
17.11.2024 4.00.00,1.921705961,6144.677246,4636.056641,804.6152344,0,0,0,0,1589.493042,0,3046.277344,0,0,0,0,0,190.6109161,0,371.0307312,0,0,0,0,0,49.31999969,0,48.98691559,0,8.684,0.612
17.11.2024 4.15.00,1.869514227,5749.558594,4608.503906,757.0073242,0,0,0,0,1579.399658,0,3027.586426,0,0,0,0,0,190.2843628,0,370.7266541,0,0,0,0,0,49.31999969,0,48.98368454,0,8.684,0.612
17.11.2024 4.30.00,1.812296152,5340.433594,4570.290527,733.4476318,0,0,0,0,1572.131348,0,2999.933838,0,0,0,0,0,190.2519379,0,371.2999878,0,0,0,0,0,49.31999969,0,48.98763657,0,8.684,0.612
17.11.2024 4.45.00,1.750770092,4914.839844,4523.705078,705.3325195,0,0,0,0,1550.115601,0,2971.87085,0,0,0,0,0,189.7420807,0,371.3030701,0,0,0,0,0,49.31988907,0,48.99388885,0,8.684,0.612
17.11.2024 5.00.00,1.682598352,4470.024902,4470.89209,672.9080811,0,0,0,0,1531.296143,0,2939.69751,0,0,0,0,0,189.3690338,0,371.2086182,0,0,0,0,0,49.31827545,0,49.00013733,0,24.799,1.389
17.11.2024 5.15.00,1.608271718,4001.903809,4382.844238,627.5899658,0,0,0,0,1482.021484,0,2901.404297,0,0,0,0,0,188.3082275,0,370.4044495,0,0,0,0,0,49.31618118,0,49.00531387,0,24.799,1.389
17.11.2024 5.30.00,1.527719617,3533.962402,4307.103027,608.8343506,0,0,0,0,1464.11731,0,2845.804443,0,0,0,0,0,188.5178833,0,368.9989014,0,0,0,0,0,49.3140831,0,48.99560547,0,24.799,1.389
17.11.2024 5.45.00,1.436802506,3062.492188,4337.819336,612.9846191,1051.557495,0,0,2249.61792,388.3495483,0,667.718689,0,125.465004,0,0,275.6114807,50.24388885,0,88.5111084,0,33.68645859,0,0,35.63203812,12.87611008,0,11.70236588,0,24.799,1.389
17.11.2024 6.00.00,1.321403384,2486.37915,4471.921875,541.8674316,1500.432129,0,0,2976.399414,0,0,0,0,185.9027863,0,0,390.4735107,0,0,0,0,49.55849838,0,0,49.41121292,0,0,0,0,46.936,11.255
17.11.2024 6.15.00,1.210017085,1996.476685,3771.877441,453.0668945,1250.462769,0,0,2524.603271,0,0,0,0,180.4766693,0,0,386.6594543,0,0,0,0,49.5528717,0,0,49.40389252,0,0,0,0,46.936,11.255
17.11.2024 6.30.00,1.113138199,1633.507813,3459.093018,501.8043823,1131.551025,0,0,2328.306641,0,0,0,0,180.1627808,0,0,375,0,0,0,0,49.54737854,0,0,49.3965683,0,0,0,0,46.936,11.255
17.11.2024 6.45.00,1.00659585,1277.531494,3405.507813,495.4006348,1117.902954,0,0,2288.127441,0,0,0,0,180.7215576,0,0,376.5911255,0,0,0,0,49.55739594,0,0,49.38918686,0,0,0,0,46.936,11.255
17.11.2024 7.00.00,0.878385901,927.0236816,3206.52417,451.12323,1056.899414,0,0,2151.465576,0,0,0,0,181.1062164,0,0,368.4766541,0,0,0,0,49.57806015,0,0,49.38172531,0,0,0,0,68.19,15.838
17.11.2024 7.15.00,0.714728534,616.4711914,3051.968262,452.4395752,1011.899841,0,0,2041.235718,0,0,0,0,181.8380585,0,0,363.7489014,0,0,0,0,49.59818649,0,0,49.45658112,0,0,0,0,68.19,15.838
17.11.2024 7.30.00,0.525642991,506.662384,2859.751221,605.1289978,986.0009766,0,0,1874.343384,0,0,0,0,182.2458344,0,0,352.2149963,0,0,0,0,49.64665222,0,0,49.51814651,0,0,0,0,68.19,15.838
17.11.2024 7.45.00,0.098488845,583.7926636,2771.987549,770.1271667,976.0223999,0,0,1816.094482,0,0,0,0,181.1190338,0,0,338.7644348,0,0,0,0,49.66088104,0,0,48.19239426,0,0,0,0,68.19,15.838
17.11.2024 8.00.00,0.535947621,669.8967896,1030.149292,343.641449,1030.699097,0,0,0,0,0,0,0,182.8693085,0,0,0,0,0,0,0,49.65275574,0,0,0,0,0,0,0,74.399,21.737
17.11.2024 8.15.00,0.964197516,1140.605103,1087.746826,742.6450195,1089.259888,0,0,0,0,0,0,0,184.1606903,0,0,0,0,0,0,0,49.64463043,0,0,0,0,0,0,0,74.399,21.737
17.11.2024 8.30.00,1.124893188,1660.274048,1132.259766,802.7338867,1129.183594,0,0,0,0,0,0,0,183.6837463,0,0,0,0,0,0,0,49.63880539,0,0,0,0,0,0,0,74.399,21.737
17.11.2024 8.45.00,1.228579879,2065.103027,1155.489746,693.701416,1152.805786,0,0,0,0,0,0,0,184.5259247,0,0,0,0,0,0,0,49.64170837,0,0,0,0,0,0,0,74.399,21.737
17.11.2024 9.00.00,1.308559895,2409.469238,1175.081055,638.1364746,1170.685913,0,0,0,0,0,0,0,185.6763,0,0,0,0,0,0,0,49.64545822,0,0,0,0,0,0,0,78.144,16.292
17.11.2024 9.15.00,1.373131394,2708.053711,1205.472656,599.9526367,1202.457764,0,0,0,0,0,0,0,186.4927826,0,0,0,0,0,0,0,49.64920807,0,0,0,0,0,0,0,78.144,16.292
17.11.2024 9.30.00,1.427334547,2992.843506,1211.733032,587.723053,1215.556274,0,0,0,0,0,0,0,186.2067261,0,0,0,0,0,0,0,49.65389633,0,0,0,0,0,0,0,78.144,16.292
17.11.2024 9.45.00,1.478835821,3261.706299,1210.786987,571.5595398,1212.262085,0,0,0,0,0,0,0,186.0270844,0,0,0,0,0,0,0,49.66215134,0,0,0,0,0,0,0,78.144,16.292
